Epoch,Train Loss,Train Accuracy,Train F1-Score,Test Loss,Test Accuracy,Test F1-Score
1,1.175581005145746,60.153333333333336,0.5991610376095543,0.3842667957684796,87.94,0.879289525214775
2,1.4473841812914368,51.78666666666667,0.5127006481258473,1.0819518983743752,59.0,0.5494268673743332
3,1.075112036232755,62.836666666666666,0.6184185095697179,0.7535548694194503,74.6,0.7210250625482907
4,0.961876227371474,67.17166666666667,0.6635793295307665,0.8055504613621219,71.29,0.7036437237491359
5,0.79854282473069,72.78666666666666,0.7223220728858708,0.6957355097980257,76.4,0.7441271626164535
6,0.5902313967821187,79.69,0.796064625758915,0.4153112911494674,86.04,0.8567375940979648
7,0.7569026282188226,74.48166666666667,0.743982088750814,0.5887790020484074,78.61,0.763863767992579
8,0.48969131550078454,84.07166666666667,0.8403080348089081,1.308104740206603,57.54,0.5524922033705202
9,0.4388619305085399,86.61833333333334,0.8658672403433922,0.23720133024605977,92.53,0.9257840036160511
10,0.2791727107407442,92.11333333333333,0.921181884697974,0.2502160231778576,92.35,0.9237091740347303
11,0.2366420471333841,93.5,0.9350624213020459,0.1519346213691933,95.49,0.9549627176666858
12,0.4898034936980779,84.695,0.8467634607141603,0.9364478762742061,67.78,0.6592831930180976
13,0.6429853402793027,79.165,0.7899806024870465,1.0586924959140218,64.73,0.6336057723904553
14,1.6896098357146736,38.63666666666666,0.36544451790750526,1.137149949741971,63.66,0.6122052184567051
15,1.3742674816010603,51.08,0.500676165591799,0.9287853256152694,71.14,0.6888523072221138
16,1.0369267276863554,64.28166666666667,0.6424485941765358,0.5817890148253957,82.73,0.8237345520879042
17,0.6018013837240906,81.75,0.8178217107237536,0.6010646437573585,89.74,0.897732160234822
18,0.560240472517987,83.415,0.8350852005694914,0.5280487479487802,86.38,0.8620294635253986
19,0.6297734437752635,81.15666666666667,0.8134163477302954,0.5217047320429686,86.91,0.8682862160027276
20,0.46515274251193633,85.95166666666667,0.8601833890145271,0.29357224308950886,91.31,0.9130568337687665
