Epoch,Train Loss,Train Accuracy,Train F1-Score,Test Loss,Test Accuracy,Test F1-Score
1,1.7956713308458743,34.018,0.335149395072617,1.5511210860720106,42.68,0.41063785895253785
2,1.1772068024748732,57.194,0.5690021907491781,1.045179428947959,63.27,0.6152734912060914
3,0.7982754220285684,72.016,0.7194838861348614,0.7502042903641987,73.66,0.7373222380052403
4,0.601811030636663,79.164,0.7912295625374196,0.6947376481287039,75.8,0.7591803392671908
5,0.47426408727455627,83.48,0.8346003113384245,0.5927864654808287,80.31,0.8031893335512206
6,0.3688370029792151,87.146,0.8712747918386046,0.5082022729952624,82.65,0.8241543605784342
7,0.2757657064158288,90.228,0.9022103436813695,0.5119777582823091,83.23,0.8320082310372412
8,0.2003032591746515,92.918,0.9290969029618579,0.5601003716705711,83.55,0.8367369676792974
9,0.1431403439968367,94.986,0.9498326993618631,0.6943747600552382,81.75,0.8128939341964707
10,0.1092839230964308,96.154,0.9615196133071364,0.6349947856395108,83.57,0.8340242128791336
11,0.07972185201692822,97.126,0.9712607018757586,0.6632009423842096,84.8,0.8472760172953898
12,0.07065884887402796,97.58,0.975797835737005,0.7903034072013417,82.17,0.8179182603713339
13,0.05931163209435694,97.986,0.9798616373989171,0.8108496335661335,82.99,0.8290737439760897
14,0.0571544021095597,98.022,0.9802208087469604,0.6831987593204353,84.65,0.8464888183748237
15,0.05085591477496178,98.206,0.9820605808626014,0.8105705881574351,83.26,0.8355496133870834
16,0.04552845689995081,98.452,0.9845205264936986,0.7023470675110057,84.85,0.8491746238188834
17,0.04096468847305716,98.604,0.9860411105542471,0.8373223895290095,84.18,0.8417753850097879
18,0.04337134366364354,98.59,0.9858985885793891,0.8593927612350245,83.57,0.8359217857117439
19,0.03489366133490106,98.856,0.9885605462784601,0.8944079809507747,83.3,0.8326211839296298
20,0.036651187630839493,98.788,0.9878789060020491,0.8743942999725889,83.77,0.8392494507623381
21,0.031280311166315966,98.95,0.9894993540743467,0.8439833572620798,83.76,0.835550999372059
22,0.02998088614545766,98.946,0.9894596140281823,0.8201597371868267,84.38,0.8432899118382248
23,0.028681604956417993,99.036,0.9903600160001448,0.9398753454161298,83.0,0.8301334868590226
24,0.030363717902544572,99.05,0.9905004867946732,0.9221905936860735,83.48,0.8357604628277925
25,0.029652457421301934,99.006,0.9900600035416794,0.7660102724649345,85.34,0.8529827778740717
26,0.02554282015886606,99.11,0.9911006263576793,0.8713576974003179,84.41,0.8442406550496006
27,0.024437406470103975,99.196,0.9919603874148942,0.8600664386869805,84.25,0.8415201010280187
28,0.02208878003060669,99.282,0.9928205009767292,0.8596952929025053,84.67,0.8468311450560457
29,0.024119377966536328,99.168,0.9916799885753406,0.8458952129741383,84.83,0.8469278134889684
30,0.023970085513212926,99.19,0.9918992994476342,0.8470046397796862,84.71,0.8463949183846738
31,0.01926642089091894,99.368,0.9936799875242501,0.8680930200276101,85.26,0.8510962228428447
32,0.02187893703543653,99.256,0.9925595826196923,0.9825366131818978,83.4,0.8332851562421285
33,0.020119907766856977,99.354,0.9935400341156838,0.8734283472891826,84.67,0.8484240147881165
34,0.019466311375665724,99.354,0.9935398787904473,1.036286785534233,83.9,0.8354981100961538
35,0.022123569560334292,99.268,0.99268071010862,0.8081518212321458,85.45,0.8545291424327571
36,0.015516996940259141,99.484,0.9948403845977432,0.89696659024354,84.65,0.8449232794254976
37,0.017709347738343085,99.378,0.9937804305974299,0.8957226228941778,84.22,0.8420441806240777
38,0.018299966603992794,99.372,0.9937206255321771,0.8929868178192977,85.03,0.8522467430143351
39,0.014346183491195456,99.504,0.9950403388342838,0.9828916707900679,83.59,0.8351476998079342
40,0.01797963795106532,99.41,0.9941001476592135,0.8665370499821985,85.14,0.8512201449782438
41,0.01627994959916347,99.46,0.9946000872249913,1.031615468014957,83.49,0.8347217195201263
42,0.015692611476565373,99.512,0.9951202836975634,0.9519473592377012,84.7,0.8455886493121321
43,0.017510949670776824,99.444,0.9944402715501767,0.9713057115389283,84.38,0.8429826130893388
44,0.014721366662752306,99.53,0.9953002595464856,0.8617035657357258,85.5,0.8537015086570129
45,0.013265374079191648,99.538,0.9953797407738914,0.9414355038267792,84.99,0.850273218221686
46,0.01377941211589611,99.532,0.995319971557376,0.9421779600677976,84.87,0.8476885727627416
47,0.016000683371034555,99.468,0.9946799645853129,0.9159324212818388,84.93,0.8474741663823803
48,0.013785526072077402,99.524,0.9952400153731764,0.9740250714265617,84.51,0.8446817565295954
49,0.014010396953938227,99.51,0.9950998213696303,0.993569018402297,84.28,0.8413204849534234
50,0.012717763367663094,99.608,0.9960799214650663,0.9465919936158854,84.73,0.846994619957335
