Epoch,Train Loss,Train Accuracy,Train F1-Score,Test Loss,Test Accuracy,Test F1-Score
1,2.4818617370605467,82.87,0.8285555751908243,2.442111704759537,82.66,0.8279261490386043
2,2.2914918254852297,90.8125,0.9083982732918437,2.3259360228374506,88.05,0.8802582826675056
3,2.2928036659240725,90.755,0.9077620467533808,2.328885218140426,88.01,0.8799201200042397
4,2.292292390823364,90.72,0.9073801384298942,2.3269467991628465,88.07,0.8804309106977556
5,2.2945816299438477,90.62,0.9063993885599693,2.323976052035192,88.19,0.881606787330713
6,2.290398495864868,90.86,0.9087670803320368,2.3222249359082263,88.32,0.8827942928477158
7,2.292495478439331,90.805,0.908189868620369,2.3223940840192663,88.5,0.8846339378194733
8,2.2908890594482423,90.9425,0.9096497656094407,2.323387326708265,88.2,0.8817710493190158
9,2.2893409996032714,90.975,0.9100035454837461,2.323398189180216,88.14,0.8806327798521626
10,2.2891982639312745,90.9775,0.9100420317681731,2.3231595002921526,88.26,0.8824462641954556
11,2.2907699268341064,90.72,0.9074301827583929,2.324180584804268,88.17,0.8813576180950067
12,2.286641300201416,90.985,0.9100385671772083,2.319622873500654,88.21,0.8816170784778659
13,2.2913274948120117,90.775,0.9080886636436442,2.3255212884040395,88.04,0.8800898932508667
14,2.288552349090576,90.8725,0.9089599900952124,2.319991416991896,88.52,0.884670802646858
15,2.288563868713379,90.955,0.9097260833420342,2.3185141845873205,88.21,0.881594208065258
16,2.288980406951904,90.99,0.9100711097105376,2.322402796168236,88.08,0.8801604736840447
17,2.290889874649048,90.84,0.9086070290682144,2.320137096818086,88.4,0.8836419720044411
18,2.2905077789306643,90.9275,0.9094830631584592,2.3247416535760186,88.17,0.8812534147079306
19,2.2898047107696535,90.935,0.9095513391827865,2.324053711192623,88.39,0.8835799510076171
20,2.2869972373962404,91.1725,0.9119826110078206,2.3237831167354703,88.32,0.8828886027084438
21,2.2890282497406007,91.0025,0.9101889381701881,2.319671125169013,88.4,0.8836897015244858
22,2.2875793899536134,90.7575,0.9077868534928933,2.320382192635992,88.28,0.8823372344938606
23,2.286560991668701,91.09,0.9110423705432983,2.3215406685118465,88.09,0.8803140553327599
24,2.2870710777282715,91.12,0.9114326613087735,2.3222405394171455,88.25,0.8821789794569037
25,2.284526111984253,91.1075,0.9112603784473171,2.322858467223538,88.21,0.8814166430811877
26,2.2873110153198244,91.0625,0.9108747398036654,2.3208151212923087,88.6,0.885458735003629
27,2.285385443878174,91.0475,0.9106753111713854,2.327243686481646,87.99,0.8793753207068344
28,2.287478430938721,90.9425,0.9096581301069934,2.318433943827441,88.45,0.884014999557992
29,2.285892266082764,91.0225,0.9104442661960225,2.3215292137899217,88.29,0.8824580228182367
30,2.2876899803161623,91.04,0.9104286712647746,2.3205140153313897,88.13,0.8807481356758646
31,2.286115294647217,91.0825,0.9109638991296478,2.3208440671301194,88.23,0.8819982598906099
