Epoch,Train Loss,Train Accuracy,Train F1-Score,Test Loss,Test Accuracy,Test F1-Score
56,0.10822070996596209,96.16,0.9616122750364094,0.42124311882219495,88.7,0.8872824267779471
57,0.10607953536171762,96.324,0.963246912754005,0.4129774256544128,89.37,0.8934643365315281
58,0.10010438444762183,96.472,0.9647160019616455,0.43084397067309943,88.97,0.8897737651070956
59,0.09924285297634561,96.538,0.965379193146637,0.4242545252393006,89.12,0.8909905934178368
60,0.0984792844422133,96.538,0.9653836341997786,0.4382577182096281,88.82,0.8885915045294298
61,0.09446119661311932,96.764,0.9676454750677014,0.42061896389646897,89.43,0.8944870603573196
62,0.09560108266037215,96.652,0.9665212533448273,0.44256483777693123,88.93,0.8888305574758799
63,0.09056520603282754,96.862,0.968617130269004,0.43067262165106024,88.72,0.8869064264022037
64,0.08949441652949852,96.826,0.9682622200172442,0.4240662986590604,89.23,0.892453792720556
65,0.07074975865759679,97.462,0.9746228475453883,0.4380568508889265,89.63,0.8960190220485682
66,0.0665154469758034,97.69,0.9768991357651883,0.4346563717718147,89.61,0.8963093303515803
67,0.06450052366322835,97.77,0.9777036334186521,0.44678008067569913,89.38,0.8937292166573203
68,0.06506242144696862,97.724,0.9772472253108211,0.4558885676940535,88.84,0.8886563169888138
69,0.06236233598733668,97.808,0.9780804007101467,0.45426939968850205,89.45,0.8944396142741398
70,0.06351313710539028,97.846,0.9784651856218829,0.46790542123708756,89.52,0.895028146593271
71,0.061725487060341123,97.806,0.9780604430943209,0.4675090377972384,89.41,0.8939379630194517
72,0.06031884942361561,97.902,0.9790217620017525,0.46199939295554615,89.7,0.896765494455455
73,0.05765830456187515,97.954,0.9795421103520772,0.4688192372489127,89.67,0.8965695409654282
74,0.056808141089649516,97.956,0.9795605645398962,0.4866267276607501,89.52,0.8954596968082246
75,0.05702362732191825,98.024,0.9802427049796539,0.49870841319014314,89.35,0.8930008580996193
76,0.05028912908745372,98.248,0.9824827501279237,0.47895883314109816,89.6,0.8960174301528121
77,0.04659744349571512,98.438,0.9843825267512991,0.4890712688730401,89.71,0.8970881132853287
78,0.04328880002192172,98.536,0.9853586161380162,0.5052479382390809,89.46,0.894372422026353
79,0.044804244246685165,98.406,0.9840619756983738,0.49415285563820105,89.14,0.8912545867644989
80,0.04657873871338451,98.45,0.9844999944384233,0.4846854903231001,89.3,0.8928788976112577
81,0.04260601461960284,98.504,0.9850365826442203,0.5070877903775804,89.49,0.8952089011406138
82,0.04447395550480108,98.442,0.9844218714002729,0.49918755371669293,89.7,0.8971542878935915
83,0.03955755511888221,98.614,0.9861404580921949,0.4869934546577323,89.47,0.894508106048953
84,0.04213984269010739,98.532,0.985320702319668,0.5104018618489147,89.36,0.8934695919269298
85,0.040583975632656234,98.576,0.9857583292575026,0.5108984921725948,89.6,0.8959254905973532
86,0.038699780631547824,98.612,0.9861201951315866,0.5096091875320028,89.85,0.8985813984099972
87,0.03659964660081365,98.682,0.9868190728603973,0.5145796527433547,89.71,0.8972354300231394
88,0.03579446185185798,98.738,0.9873812480963474,0.5155557954838131,89.49,0.8949981624271062
89,0.036216422059314794,98.756,0.987560130258386,0.5111915585436638,89.67,0.8966548055600946
90,0.03704606009727788,98.698,0.986982501508115,0.538021032312873,89.57,0.8958591920167377
91,0.03605431188905017,98.764,0.9876393145159711,0.5231341184324519,89.62,0.8960227414156321
92,0.03465571539820996,98.828,0.9882806260980498,0.5470818610043283,89.55,0.8955368428620628
93,0.03392416420739556,98.796,0.9879602754373605,0.5236973718852754,89.91,0.8989486360451489
94,0.033439131081108,98.804,0.9880403081248118,0.5364428865871612,89.64,0.8964238037744535
95,0.03441350476912615,98.814,0.9881402987497745,0.5395008642582377,89.55,0.8951310586196211
96,0.03216306459883054,98.832,0.9883199779310005,0.5447096854187311,89.62,0.8958447131308048
97,0.032887448330738527,98.88,0.9887986117744288,0.5257138258237748,89.77,0.8977455281939063
98,0.03132615706121461,98.932,0.9893210008636117,0.515395401057544,89.93,0.8993218693794001
99,0.03297567135844234,98.856,0.9885600301581563,0.527927300424143,89.91,0.899100763791225
100,0.030918043938672642,98.888,0.988880732386623,0.5349372192730855,89.77,0.8978691682786053
